DATETIME,day_ahead_price
2025-09-27,82.55146850795846
2025-09-28,95.73614802890891
2025-09-29,86.40980264352977
2025-09-30,88.70390074407351
2025-10-01,90.67205238174454
2025-10-02,85.63137643046065
2025-10-03,67.04368787937918
2025-10-04,9.577343949959824
2025-10-05,40.816734242691275
2025-10-06,86.60160088074342
2025-10-07,89.05867515417934
2025-10-08,93.04029109311296
2025-10-09,97.94110217231457
2025-10-10,87.96530328241664
2025-10-11,97.5524619202
2025-10-12,117.45813220451022
2025-10-13,140.38675235400135
2025-10-14,99.40980496577002
2025-10-15,96.31000380692673
2025-10-16,82.70669527563226
2025-10-17,94.99627061335353
2025-10-18,88.78610329546301
2025-10-19,66.55791653712073
2025-10-20,76.25004997120594
2025-10-21,79.4058119364329
2025-10-22,101.37519371177075
2025-10-23,73.8324563779572
2025-10-24,36.05311193958756
2025-10-25,24.958823843499584
2025-10-26,28.813596043358594
2025-10-27,56.43853562021169
2025-10-28,50.99905969011093
2025-10-29,63.6008311332073
2025-10-30,78.4679689788658
2025-10-31,52.24070861565295
2025-11-01,53.40493784566402
2025-11-02,81.13278483810552
2025-11-03,42.60366742862787
2025-11-04,65.97295458602868
2025-11-05,85.05960221223293
2025-11-06,85.01520126357318
2025-11-07,79.45483704467574
2025-11-08,71.75886943499519
2025-11-09,81.64067985609022
2025-11-10,73.20987559046681
2025-11-11,73.33250490556533
2025-11-12,43.9063519345162
2025-11-13,59.99594735347598
2025-11-14,75.22425966057752
2025-11-15,84.92326538601256
2025-11-16,91.07727673050955
2025-11-17,81.76230444000556
2025-11-18,81.85985961742755
2025-11-19,91.20308760150478
2025-11-20,101.6895273644224
2025-11-21,98.59719163496221
2025-11-22,83.75235900076277
2025-11-23,75.54505718247442
2025-11-24,75.45099783315615
2025-11-25,97.5805819566743
2025-11-26,82.72817870269317
2025-11-27,62.283201507960314
2025-11-28,81.55190558818519
2025-11-29,47.34378892717786
2025-11-30,66.27433789697234
2025-12-01,82.83001376848647
2025-12-02,82.61331416535809
2025-12-03,81.05815023093658
2025-12-04,82.17760629587029
2025-12-05,73.0400254069249
2025-12-06,61.279113206776636
2025-12-07,76.80184009557927
2025-12-08,75.11196917479624
2025-12-09,63.23324909800308
2025-12-10,57.47937944265782
2025-12-11,70.84167076751163
2025-12-12,79.64116172216362
2025-12-13,72.82847011861709
2025-12-14,62.26837083809928
2025-12-15,82.31267658538748
2025-12-16,87.66438143348783
2025-12-17,75.02467908068003
2025-12-18,55.37018119192225
2025-12-19,63.429513521097874
2025-12-20,92.84234668711026
2025-12-21,83.46523505800339
2025-12-22,67.62365444773583
2025-12-23,72.59127019334571
2025-12-24,70.25029141878709
2025-12-25,79.88352751957866
2025-12-26,73.24971529870804
2025-12-27,72.60157932976726
2025-12-28,84.05395054400111
2025-12-29,95.80447186418128
2025-12-30,87.11141188949087
2025-12-31,73.80492251028046
2026-01-01,64.49187500000001
2026-01-02,86.85863061550673
2026-01-03,83.38211293668535
2026-01-04,93.61207623539524
2026-01-05,149.16192850517092
2026-01-06,142.34565532046926
2026-01-07,75.15858554023707
2026-01-08,145.345039933249
2026-01-09,91.55413495135043
2026-01-10,85.64341085374309
2026-01-11,83.91635527241776
2026-01-12,85.0489892151411
2026-01-13,92.92267706170789
2026-01-14,92.02966310173083
2026-01-15,105.15363479342125
2026-01-16,99.35291719418238
2026-01-17,102.18061917440421
2026-01-18,106.03657872886377
2026-01-19,105.52255247694445
2026-01-20,83.5644031761247
2026-01-21,94.77090576691292
2026-01-22,98.25958319225587
2026-01-23,91.42482020850211
2026-01-24,94.3634507074513
2026-01-25,102.63980144619353
2026-01-26,104.9815396382355
2026-01-27,100.22993920719091
2026-01-28,110.8467137529717
2026-01-29,115.88992076012137
2026-01-30,96.63844410378859
2026-01-31,96.61272876065924
2026-02-01,103.0638601982364
2026-02-02,98.67031009370585
2026-02-03,89.46810463066406
2026-02-04,89.46630283252762
2026-02-05,80.42285789234232
2026-02-06,99.33965472945441
2026-02-07,90.38593512160107
2026-02-08,83.30505537869233
2026-02-09,85.64480243552612
2026-02-10,79.44337022149583
2026-02-11,80.56043767345045
2026-02-12,79.67367138183504
2026-02-13,73.12449774242901
2026-02-14,79.90484175540607
2026-02-15,77.78861368150508
2026-02-16,78.89125166802535
2026-02-17,76.53278406672273
2026-02-18,69.73854166666666
2026-02-19,98.11885926999135
2026-02-20,78.32354727875611
2026-02-21,75.93272558723986
2026-02-22,47.4132478439035
2026-02-23,63.73291050872934
2026-02-24,74.59553090107703
2026-02-25,79.3166924871823
2026-02-26,41.73260535280398
2026-02-27,73.77600027353677
2026-02-28,77.98918571201706
2026-03-01,39.098302684561176
2026-03-02,60.96928318374257
2026-03-03,100.67395833333335
2026-03-04,136.12547237556598
2026-03-05,102.24159605529992
2026-03-06,111.42856494498348
2026-03-07,132.68427493028352
2026-03-08,137.74416666666667
2026-03-09,142.41692904278753
2026-03-10,83.23471293955195
2026-03-11,56.210681430024145
2026-03-12,88.14091012934334
2026-03-13,79.27092234867116
2026-03-14,101.82059172156299
2026-03-15,47.817428271788636
2026-03-16,103.89869270478586
2026-03-17,84.61335758267242
2026-03-18,109.65032033079042
2026-03-19,107.46022105306962
2026-03-20,130.6796666676808
2026-03-21,127.09796559217953
2026-03-22,122.74982591109081
2026-03-23,119.45570430050365
2026-03-24,49.86368234001338
2026-03-25,47.73247149984467
2026-03-26,119.93426482719599
2026-03-27,96.19606759166125
2026-03-28,56.21210112440673
2026-03-29,73.7504206417382
2026-03-30,63.31513394908796
2026-03-31,112.60566612897561
2026-04-01,122.28126397178373
2026-04-02,95.49249567127532
2026-04-03,51.776287264601685
2026-04-04,91.77818919356821
2026-04-05,15.503087397025778
2026-04-06,70.25535358556901
2026-04-07,45.335083230234126
2026-04-08,97.50308318041868
2026-04-09,102.93512953091931
2026-04-10,76.01189222042773
2026-04-11,-2.0833849244448355
2026-04-12,57.00108245373687
2026-04-13,116.7964781287702
2026-04-14,103.64588533233173
2026-04-15,92.5061693822772
2026-04-16,87.46396347352801
2026-04-17,86.68833759529196
2026-04-18,68.64715369750097
2026-04-19,99.72996756277693
2026-04-20,101.41814730508297
2026-04-21,78.3601838584227
2026-04-22,66.62315304221856
2026-04-23,109.2974372553628
2026-04-24,102.91657503963397
2026-04-25,103.2623103071485
2026-04-26,103.05269867028608
2026-04-27,92.00290884979188
2026-04-28,101.04363938951757
2026-04-29,101.27890257797276
2026-04-30,55.763121179341
2026-05-01,114.8925274014757
2026-05-02,92.36479166666668
2026-05-03,98.82279928256558
2026-05-04,112.72731472525385
2026-05-05,112.06926558437858
2026-05-06,100.62205477221995
2026-05-07,118.11407768136854
2026-05-08,106.32072726516923
2026-05-09,97.05798512596425
2026-05-10,60.2964772306974
2026-05-11,108.76730292806951
2026-05-12,104.07731457700972
2026-05-13,121.28703067908002
2026-05-14,90.45882445660983
2026-05-15,108.31760031132113
2026-05-16,101.22845108417431
2026-05-17,91.26439257978319
2026-05-18,115.33577563136136
2026-05-19,101.6191910882511
2026-05-20,110.06196055928903
2026-05-21,112.37665275178777
2026-05-22,115.19268562836288
2026-05-23,110.35698071974961
2026-05-24,88.97413006020223
2026-05-25,100.60305399340854
2026-05-26,121.88370546611792
2026-05-27,100.80687499999999
2026-05-28,68.48000315658548
2026-05-29,97.07329960480301
2026-05-30,110.25135329832148
2026-05-31,105.046875
2026-06-01,114.23106468183977
2026-06-02,121.85371493737027
2026-06-03,108.14410877821076
2026-06-04,35.360631712845134
2026-06-05,88.03417024021162
2026-06-06,90.89247092211157
2026-06-07,39.45925172831024
2026-06-08,106.96354166666667
2026-06-09,98.16086422895494
2026-06-10,101.37907300714254
2026-06-11,120.29875301932367
2026-06-12,76.76108232127326
2026-06-13,20.92800293911723
2026-06-14,46.29771498163239
2026-06-15,103.49719355633196
2026-06-16,111.45550713373301
2026-06-17,125.12891798631846
2026-06-18,108.31489196301953
2026-06-19,89.63358794537032
2026-06-20,105.61614133217334
2026-06-21,112.85560127412201
2026-06-22,101.89449642034974
2026-06-23,204.2250668045522
2026-06-24,107.80054012488233
2026-06-25,105.24791739699337
2026-06-26,115.27946717344145
2026-06-27,79.25535003757183
2026-06-28,56.037778898648526
2026-06-29,112.30234140650332
2026-06-30,110.41544881326983
2026-07-01,97.4521052199986
2026-07-02,42.597882180260584
2026-07-03,105.31802288791174
2026-07-04,62.98379268957377
2026-07-05,100.13172992219627
2026-07-06,70.05896087153972
2026-07-07,102.48083814723005
2026-07-08,117.7049050830164
2026-07-09,113.44425138593918
2026-07-10,125.14302110169581
2026-07-11,116.415
2026-07-12,66.83396590908822
2026-07-13,110.7444347300119
2026-07-14,114.07374465928764
2026-07-15,117.86207272821707
2026-07-16,120.81281411840439
2026-07-17,118.18914208141793
2026-07-18,117.08046014318269
2026-07-19,75.19335280988422
2026-07-20,114.89184626643375
2026-07-21,146.9645536374114
2026-07-22,148.11043536243844
2026-07-23,118.11851779102687
2026-07-24,129.11162319493243
2026-07-25,64.70561429569024
2026-07-26,56.50358298984395
2026-07-27,112.45528927915042
